,LEAGUE,PLAYER_ID,POSITION,SEASON,AGE_SEPT_15,GP,G,A,TP,PPG,SEASON_NO,SEASON_>20GP,CUM_GP,ONLY_1_SEASON,MIN_3_SEASONS,DY_STATUS,SHOOTS,DRAFTED,NHL_PPG,NHL_GP,NHL_DV
12653,USHL,20569/scott-romfo,D,2002,21.180556,60,4,16,20,0.333333,2,2,94,0,0,DY+3,L,No,0.0,0,0
12656,USHL,20571/nino-musitelli,F,2004,19.2,40,12,20,32,0.8,1,1,40,1,0,DY+1,R,No,0.0,0,0
12657,USHL,20572/jim-henkemeyer,D,2003,18.597222,49,1,5,6,0.122449,1,1,49,1,0,DY,L,No,0.0,0,0
12679,USHL,20578/evan-kaufmann,F,2004,19.875,60,20,30,50,0.833333,1,1,60,1,0,DY+1,R,No,0.0,0,0
12715,USHL,206312/carson-vance,D,2017,21.680556,57,3,25,28,0.491228,3,3,163,0,1,DY+3,L,No,0.0,0,0
12718,USHL,206337/matt-mendelson,F,2015,20.336111,51,14,23,37,0.72549,3,2,119,0,0,DY+2,R,No,0.0,0,0
12727,USHL,206538/tim-shoup,D,2014,19.211111,52,5,11,16,0.307692,1,1,52,1,0,DY+1,L,No,0.0,0,0
12728,USHL,206546/jacob-houston,D,2016,20.1,6,0,2,2,0.333333,1,0,6,1,0,DY+2,L,No,0.0,0,0
12729,USHL,206551/jacob-coleman,F,2016,19.377778,49,3,6,9,0.183673,1,1,49,1,0,DY+1,R,No,0.0,0,0
12737,USHL,206581/will-scherer,D,2017,21.638889000000002,30,0,4,4,0.13333299999999998,1,1,30,1,0,DY+3,L,No,0.0,0,0
12738,USHL,206582/charlie-combs,F,2016,20.172222,17,2,3,5,0.294118,1,0,17,1,0,DY+2,L,No,0.0,0,0
12740,USHL,206584/trey-dodd,F,2016,20.158333,59,12,11,23,0.389831,2,2,92,0,0,DY+2,L,No,0.0,0,0
12742,USHL,206621/nick-boka,D,2015,18.019444,20,3,1,4,0.2,2,2,52,0,0,DY,R,Yes,0.0,0,0
12743,USHL,206704/mitchell-fossier,F,2016,19.733333,60,11,29,40,0.666667,1,1,60,1,0,DY+1,L,No,0.0,0,0
12745,USHL,206708/brandon-schultz,F,2017,21.25,58,15,30,45,0.7758619999999999,2,2,89,0,0,DY+3,L,No,0.0,0,0
12746,USHL,206712/nathan-krusko,F,2016,20.627778,60,14,14,28,0.466667,1,1,60,1,0,DY+2,R,No,0.0,0,0
12765,USHL,206755/eric-robinson,F,2014,19.252778,50,8,16,24,0.48,1,1,50,1,0,DY+1,L,No,0.0,0,0
12773,USHL,207023/aidan-muir,F,2014,19.066667000000002,54,14,27,41,0.759259,1,1,54,1,0,DY+1,R,Yes,0.0,0,0
12782,USHL,20707/austin-czarnik,F,2011,18.758333,46,20,14,34,0.7391300000000001,2,2,72,0,0,DY,R,No,0.0,0,0
12783,USHL,20708/bryan-rust,F,2010,18.344444,27,10,13,23,0.851852,1,1,27,1,0,DY,R,Yes,0.450593,253,1
12787,USHL,20711/stephen-johns,D,2010,18.408333,23,1,7,8,0.347826,1,1,23,1,0,DY,R,Yes,0.186667,150,1
12791,USHL,20712/jon-merrill,D,2010,18.616667,22,1,8,9,0.409091,1,1,22,1,0,DY,L,Yes,0.175896,307,1
12800,USHL,20713/kevin-clare,D,2010,18.505556,24,3,5,8,0.333333,1,1,24,1,0,DY,L,No,0.0,0,0
12801,USHL,20714/adam-clendening,D,2010,17.886111,26,4,13,17,0.653846,1,1,26,1,0,DY-1,R,Yes,0.266667,90,1
12802,USHL,20715/justin-faulk,D,2010,18.486110999999998,21,9,3,12,0.571429,1,1,21,1,0,DY,R,Yes,0.461538,559,1
12803,USHL,20716/frankie-simonelli,D,2010,17.877778,27,1,5,6,0.22222199999999998,1,1,27,1,0,DY-1,R,No,0.0,0,0
12804,USHL,20717/chase-balisy,F,2010,18.619444,28,5,6,11,0.392857,1,1,28,1,0,DY,L,Yes,0.0,8,1
12809,USHL,20719/jake-fallon,F,2012,20.55,58,13,33,46,0.793103,2,2,90,0,0,DY+2,L,No,0.0,0,0
12812,USHL,20720/stu-higgins,F,2011,19.352778,49,10,11,21,0.428571,2,2,105,0,0,DY+1,R,No,0.0,0,0
12813,USHL,20721/michael-mersch,F,2010,17.952778,27,4,4,8,0.296296,1,1,27,1,0,DY-1,L,Yes,0.17647100000000002,17,1
12814,USHL,20722/luke-moffatt,F,2010,18.261111,28,5,10,15,0.535714,1,1,28,1,0,DY,R,Yes,0.0,0,0
12815,USHL,20723/matt-nieto,F,2010,17.861110999999998,24,15,14,29,1.208333,1,1,24,1,0,DY-1,L,Yes,0.323383,402,1
12816,USHL,20724/nick-shore,F,2010,17.969444,26,6,14,20,0.769231,1,1,26,1,0,DY-1,R,Yes,0.22457600000000003,236,1
12820,USHL,20725/shane-sooth,F,2013,21.408333,60,13,44,57,0.95,4,3,189,0,1,DY+3,L,No,0.0,0,0
12821,USHL,20726/jason-zucker,F,2010,18.663889,22,11,7,18,0.818182,1,1,22,1,0,DY,L,Yes,0.5206810000000001,411,1
12834,USHL,207364/andrew-peski,D,2016,19.511111,59,2,16,18,0.305085,1,1,59,1,0,DY+1,R,No,0.0,0,0
12880,USHL,207707/joey-dibenedetto,F,2014,19.269444,19,0,1,1,0.052632000000000005,1,0,19,1,0,DY+1,R,No,0.0,0,0
12901,USHL,208266/gordie-green,F,2016,19.558332999999998,60,12,27,39,0.65,2,2,116,0,0,DY+1,R,No,0.0,0,0
12902,USHL,208284/hugo-blixt,D,2018,20.702778,59,11,16,27,0.45762700000000006,1,1,59,1,0,DY+2,L,No,0.0,0,0
12903,USHL,20829/pontus-johansson,F,2012,20.980556,53,13,12,25,0.47169799999999995,1,1,53,1,0,DY+2,R,No,0.0,0,0
12910,USHL,208973/brendan-warren,F,2015,18.355556,20,7,6,13,0.65,2,2,53,0,0,DY,L,Yes,0.0,0,0
12912,USHL,208974/brent-gates-jr.,F,2015,18.091667,33,10,17,27,0.818182,2,2,83,0,0,DY,L,Yes,0.0,0,0
12915,USHL,20908/rasmus-juell,F,2011,20.555556,47,7,13,20,0.42553199999999997,1,1,47,1,0,DY+2,L,No,0.0,0,0
12957,USHL,210154/sam-saliba,F,2016,20.933332999999998,59,29,23,52,0.8813559999999999,3,3,149,0,1,DY+2,R,No,0.0,0,0
12967,USHL,21025/peter-lenes,F,2005,19.45,60,13,13,26,0.43333299999999997,1,1,60,1,0,DY+1,L,No,0.0,0,0
12997,USHL,210740/conner-valesano,F,2016,21.597222,53,7,12,19,0.358491,4,4,222,0,1,DY+3,L,No,0.0,0,0
13000,USHL,210747/r.j.-majkozak,D,2014,21.172222,59,0,9,9,0.152542,2,2,123,0,0,DY+3,R,No,0.0,0,0
13002,USHL,210749/jake-ahlgren,F,2014,19.166667,2,0,1,1,0.5,2,0,34,0,0,DY+1,L,No,0.0,0,0
13003,USHL,210821/charlie-kelleher,F,2017,20.613889,61,17,34,51,0.836066,1,1,61,1,0,DY+2,R,No,0.0,0,0
13030,USHL,21103/marty-mjelleli,F,2004,21.688889,60,21,36,57,0.95,2,2,118,0,0,DY+3,L,No,0.0,0,0
13031,USHL,211276/joey-dudek,F,2015,19.627778,54,10,8,18,0.333333,1,1,54,1,0,DY+1,R,Yes,0.0,0,0
13036,USHL,211287/jacob-schmidt-svejstrup,F,2018,20.669444,40,26,17,43,1.075,2,2,69,0,0,DY+2,R,No,0.0,0,0
13037,USHL,211373/niko-esposito-selivanov,F,2018,19.977778,35,1,1,2,0.05714299999999999,1,1,35,1,0,DY+1,L,No,0.0,0,0
13079,USHL,212288/eetu-selanne,F,2017,19.841667,55,6,14,20,0.363636,2,2,103,0,0,DY+1,R,No,0.0,0,0
13080,USHL,212514/jacob-olbing,D,2018,20.922222,54,2,6,8,0.148148,1,1,54,1,0,DY+2,L,No,0.0,0,0
13082,USHL,212561/erik-foley,F,2015,18.208333,55,27,27,54,0.9818180000000001,1,1,55,1,0,DY,L,Yes,0.0,0,0
13085,USHL,212570/connor-moore,D,2016,19.197222,60,7,26,33,0.55,3,1,63,0,0,DY+1,R,No,0.0,0,0
13095,USHL,212875/griffen-molino,F,2015,21.65,57,18,46,64,1.1228069999999999,2,2,116,0,0,DY+3,L,No,0.0,0,0
13101,USHL,212957/patrick-grasso,F,2016,20.294444,60,22,21,43,0.716667,4,3,196,0,1,DY+2,R,No,0.0,0,0
13103,USHL,212961/josh-melnick,F,2015,20.180556,60,14,48,62,1.033333,2,2,112,0,0,DY+2,R,No,0.0,0,0
13109,USHL,21315/matt-hartman,F,2004,20.113889,56,20,29,49,0.875,3,2,120,0,0,DY+2,R,No,0.0,0,0
13141,USHL,213449/alexandre-payusov,F,2016,19.136111,57,17,14,31,0.54386,2,2,104,0,0,DY+1,R,No,0.0,0,0
13149,USHL,213454/jeremy-davies,D,2016,19.780556,60,13,36,49,0.816667,2,2,114,0,0,DY+1,L,Yes,0.0,0,0
13250,USHL,213610/mark-auk,D,2014,19.575,59,10,19,29,0.491525,2,2,93,0,0,DY+1,L,No,0.0,0,0
13251,USHL,213611/mitch-maloney,F,2014,20.205556,21,7,7,14,0.666667,1,1,21,1,0,DY+2,L,No,0.0,0,0
13352,USHL,21394/arthur-femenella,D,2003,21.275,48,1,6,7,0.145833,3,3,156,0,1,DY+3,R,Yes,0.0,0,0
13363,USHL,21397/matt-scherer,F,2003,21.405556,60,13,9,22,0.366667,4,3,164,0,1,DY+3,R,No,0.0,0,0
13365,USHL,214156/calvin-pokorny,F,2019,21.502778,17,1,1,2,0.117647,2,0,64,0,0,DY+3,R,No,0.0,0,0
13372,USHL,214273/karlis-cukste,D,2016,19.244444,44,4,11,15,0.340909,1,1,44,1,0,DY+1,L,Yes,0.0,0,0
13373,USHL,214275/filips-buncis,F,2015,18.258333,10,1,0,1,0.1,1,0,10,1,0,DY,L,No,0.0,0,0
13374,USHL,214279/eduards-tralmaks,F,2017,20.577778,46,11,16,27,0.586957,1,1,46,1,0,DY+2,L,No,0.0,0,0
13375,USHL,214320/philip-elgestal,F,2019,20.752778,17,1,4,5,0.294118,1,0,17,1,0,DY+2,R,No,0.0,0,0
13380,USHL,21438/derek-patrosso,F,2004,19.894444,56,17,36,53,0.9464290000000001,2,2,114,0,0,DY+1,R,No,0.0,0,0
13398,USHL,21459/eric-martinsson,D,2013,20.897222,59,7,26,33,0.559322,1,1,59,1,0,DY+2,L,No,0.0,0,0
13399,USHL,214667/peter-krieger,F,2014,20.766667,60,26,41,67,1.116667,1,1,60,1,0,DY+2,L,No,0.0,0,0
13411,USHL,214720/eriks-zohovs,F,2018,20.802778,10,1,2,3,0.3,1,0,10,1,0,DY+2,L,No,0.0,0,0
13416,USHL,214785/zack-zulkanycz,F,2015,21.502778,10,1,0,1,0.1,1,0,10,1,0,DY+3,R,No,0.0,0,0
13417,USHL,214786/alex-jackstadt,F,2014,20.5,58,4,10,14,0.241379,1,1,58,1,0,DY+2,L,No,0.0,0,0
13426,USHL,21488/kyle-hood,D,2003,19.463889,26,1,4,5,0.19230799999999998,1,1,26,1,0,DY+1,R,No,0.0,0,0
13428,USHL,21489/peter-cartwright,F,2004,20.080556,2,0,1,1,0.5,2,0,54,0,0,DY+2,R,No,0.0,0,0
13440,USHL,215171/troy-loggins,F,2015,20.15,57,14,21,35,0.614035,1,1,57,1,0,DY+2,L,No,0.0,0,0
13453,USHL,215357/joe-chitwood,F,2014,19.486110999999998,5,0,2,2,0.4,1,0,5,1,0,DY+1,R,No,0.0,0,0
13463,USHL,215541/filip-suchy,F,2018,20.747222,54,31,38,69,1.277778,2,2,101,0,0,DY+2,L,No,0.0,0,0
13480,USHL,21585/scott-thauwald,F,2003,18.886111,14,2,4,6,0.428571,1,0,14,1,0,DY,L,No,0.0,0,0
13491,USHL,215916/wojciech-stachowiak,F,2018,19.2,38,9,10,19,0.5,1,1,38,1,0,DY+1,L,No,0.0,0,0
13493,USHL,21592/shane-berschbach,F,2010,19.322222,42,12,23,35,0.833333,2,2,98,0,0,DY+1,L,No,0.0,0,0
13510,USHL,21602/mike-nesdill,D,2004,20.605556,50,7,15,22,0.44,3,2,111,0,0,DY+2,R,No,0.0,0,0
13512,USHL,216102/shane-bowers,F,2017,18.125,60,22,29,51,0.85,2,2,116,0,0,DY,L,Yes,0.0,0,0
13529,USHL,216363/nicolas-appendino,D,2019,20.622222,22,1,4,5,0.227273,2,2,45,0,0,DY+2,L,No,0.0,0,0
13532,USHL,216372/william-fallstrom,F,2018,20.616667,58,14,31,45,0.7758619999999999,3,2,106,0,0,DY+2,R,No,0.0,0,0
13556,USHL,216822/dillon-eichstadt,D,2015,21.605556,54,7,19,26,0.48148100000000005,2,1,57,0,0,DY+3,L,No,0.0,0,0
13572,USHL,21699/erik-fabian,F,2003,20.297222,54,18,19,37,0.685185,2,2,110,0,0,DY+2,R,No,0.0,0,0
13596,USHL,217036/nicolas-werbik,F,2018,20.933332999999998,59,26,19,45,0.762712,3,3,176,0,1,DY+2,R,No,0.0,0,0
13610,USHL,21748/jozef-lukac,D,2000,18.694444,29,1,1,2,0.068966,1,1,29,1,0,DY,L,No,0.0,0,0
13682,USHL,218573/phil-boje,D,2014,20.422222,56,9,3,12,0.214286,2,2,98,0,0,DY+2,L,No,0.0,0,0
13685,USHL,21860/niklas-folin,D,2015,21.65,43,3,13,16,0.372093,3,3,131,0,1,DY+3,R,No,0.0,0,0
13730,USHL,218982/steve-johnson,D,2014,20.216667,56,5,26,31,0.553571,1,1,56,1,0,DY+2,L,Yes,0.0,0,0
13731,USHL,218987/peter-halash,F,2013,18.986110999999998,6,0,1,1,0.166667,1,0,6,1,0,DY,R,No,0.0,0,0
13748,USHL,219496/bence-stipsicz,D,2017,20.616667,47,0,6,6,0.12766,1,1,47,1,0,DY+2,L,No,0.0,0,0
13749,USHL,219542/patrick-kudla,D,2017,21.452778,58,8,30,38,0.655172,1,1,58,1,0,DY+3,L,Yes,0.0,0,0
13754,USHL,219645/liam-mcging,D,2015,20.113889,58,2,3,5,0.086207,2,2,100,0,0,DY+2,L,No,0.0,0,0
13760,USHL,219791/david-drake,D,2014,19.688889,51,0,5,5,0.098039,2,1,63,0,0,DY+1,L,Yes,0.0,0,0
13762,USHL,219827/trey-bradley,F,2015,19.358333,55,4,26,30,0.545455,2,2,87,0,0,DY+1,L,No,0.0,0,0
13763,USHL,219831/a.j.-vanderbeck,F,2016,18.977778,50,7,7,14,0.28,1,1,50,1,0,DY,R,No,0.0,0,0
13768,USHL,220003/august-von-ungern-sternberg,F,2017,20.216667,49,11,8,19,0.387755,2,1,68,0,0,DY+2,L,No,0.0,0,0
13769,USHL,220018/mike-severson,F,2015,21.536111,53,0,4,4,0.075472,1,1,53,1,0,DY+3,-,No,0.0,0,0
13770,USHL,220022/hunter-anderson,F,2014,20.538889,47,4,7,11,0.23404299999999997,1,1,47,1,0,DY+2,R,No,0.0,0,0
13771,USHL,220023/sean-lang,D,2014,20.152778,29,0,6,6,0.20689699999999997,1,1,29,1,0,DY+2,L,No,0.0,0,0
13772,USHL,220034/jack-billings,F,2013,17.947222,4,0,1,1,0.25,1,0,4,1,0,DY-1,-,No,0.0,0,0
13774,USHL,220078/chandler-lindstrand,D,2016,20.566667000000002,59,2,9,11,0.186441,2,2,118,0,0,DY+2,L,No,0.0,0,0
13776,USHL,220129/riese-zmolek,D,2017,21.008333,45,4,12,16,0.355556,2,2,101,0,0,DY+3,L,No,0.0,0,0
13779,USHL,220221/ruslan-rakhmatov,D,2016,21.388889000000002,58,5,20,25,0.43103400000000003,3,2,110,0,0,DY+3,L,No,0.0,0,0
13780,USHL,220226/derek-pratt,D,2014,20.508333,56,2,5,7,0.125,1,1,56,1,0,DY+2,L,No,0.0,0,0
13783,USHL,220341/nolan-aibel,F,2016,19.302778,5,0,2,2,0.4,3,0,52,0,0,DY+1,R,No,0.0,0,0
13786,USHL,220352/matthew-berkovitz,D,2017,21.580556,53,2,23,25,0.47169799999999995,3,3,148,0,1,DY+3,L,Yes,0.0,0,0
13789,USHL,220381/brett-boeing,F,2016,21.669444,31,6,12,18,0.580645,3,3,143,0,1,DY+3,L,No,0.0,0,0
13792,USHL,220392/matyas-svoboda,F,2019,20.702778,15,0,2,2,0.13333299999999998,3,0,140,0,0,DY+2,L,No,0.0,0,0
13793,USHL,220443/antti-virtanen,D,2018,20.502778,56,2,6,8,0.14285699999999998,1,1,56,1,0,DY+2,L,No,0.0,0,0
13850,USHL,220900/christian-evers,D,2017,20.305556,60,8,10,18,0.3,4,4,160,0,1,DY+2,L,No,0.0,0,0
13866,USHL,221327/ashton-calder,F,2018,20.6,57,13,21,34,0.596491,1,1,57,1,0,DY+2,R,No,0.0,0,0
13867,USHL,221328/kasper-kotkansalo,D,2017,18.830556,47,1,11,12,0.255319,1,1,47,1,0,DY,L,Yes,0.0,0,0
13871,USHL,221342/mikael-hakkarainen,F,2019,21.636111,42,19,28,47,1.119048,3,3,126,0,1,DY+3,L,Yes,0.0,0,0
13872,USHL,221369/andrew-mcdonald,F,2014,20.386111,53,4,6,10,0.18867899999999999,1,1,53,1,0,DY+2,R,No,0.0,0,0
13881,USHL,22150/paul-kelly,F,2001,21.430556,32,10,8,18,0.5625,1,1,32,1,0,DY+3,L,No,0.0,0,0
13891,USHL,222493/joe-masonius,D,2015,18.577778,24,0,10,10,0.416667,2,2,46,0,0,DY,L,Yes,0.0,0,0
13905,USHL,222705/matthew-dawson,D,2015,19.088889,57,5,8,13,0.22807,1,1,57,1,0,DY+1,L,No,0.0,0,0
13907,USHL,222712/jacob-jackson,F,2014,19.777778,42,2,6,8,0.190476,2,1,44,0,0,DY+1,L,Yes,0.0,0,0
13918,USHL,22339/marian-dejdar,F,2002,19.088889,24,1,4,5,0.208333,1,1,24,1,0,DY+1,R,No,0.0,0,0
13946,USHL,223664/ian-scheid,D,2016,21.252778,52,6,12,18,0.346154,1,1,52,1,0,DY+3,R,No,0.0,0,0
13949,USHL,223668/blake-christensen,F,2015,20.0,55,8,15,23,0.418182,3,3,129,0,1,DY+2,L,No,0.0,0,0
13950,USHL,223726/kevin-antipov,F,2014,19.355556,18,4,2,6,0.333333,1,0,18,1,0,DY+1,L,No,0.0,0,0
13959,USHL,223871/t.j.-moore,F,2014,19.680556,5,0,2,2,0.4,1,0,5,1,0,DY+1,R,No,0.0,0,0
13960,USHL,224296/kasey-fitzjerrells,F,2017,20.447222,56,2,3,5,0.089286,1,1,56,1,0,DY+2,L,No,0.0,0,0
13964,USHL,224640/mason-bergh,F,2015,20.525,54,21,40,61,1.12963,2,2,112,0,0,DY+2,L,No,0.0,0,0
13979,USHL,225022/david-cotton,F,2016,19.183332999999998,48,15,15,30,0.625,1,1,48,1,0,DY+1,L,Yes,0.0,0,0
14019,USHL,225621/samuel-bucek,F,2018,19.738889,49,20,24,44,0.8979590000000001,3,2,119,0,0,DY+1,R,No,0.0,0,0
14020,USHL,22577/milan-gulas,F,2005,19.708333,30,12,10,22,0.733333,1,1,30,1,0,DY+1,R,No,0.0,0,0
14022,USHL,225959/emil-ohrvall,F,2019,21.263889000000002,59,31,32,63,1.0677969999999999,2,2,107,0,0,DY+3,L,No,0.0,0,0
14051,USHL,226309/jack-roslovic,F,2015,18.627778,25,11,27,38,1.52,2,2,59,0,0,DY,R,Yes,0.348624,109,1
14055,USHL,226432/clayton-keller,F,2016,18.127778,23,13,24,37,1.608696,2,2,55,0,0,DY,L,Yes,0.682635,167,1
14056,USHL,226434/roberts-blugers,F,2019,21.116667,62,6,11,17,0.274194,1,1,62,1,0,DY+3,L,No,0.0,0,0
14058,USHL,226436/ben-lown,F,2017,19.230556,51,11,12,23,0.45098,2,1,53,0,0,DY+1,L,No,0.0,0,0
14061,USHL,226438/james-greenway,D,2019,21.383333,58,9,24,33,0.568966,3,3,116,0,1,DY+3,L,Yes,0.0,0,0
14067,USHL,226440/mason-palmer,D,2019,20.819444,62,5,25,30,0.483871,3,3,175,0,1,DY+2,L,No,0.0,0,0
14069,USHL,226442/ryan-lindgren,D,2016,18.594444,25,4,8,12,0.48,2,2,60,0,0,DY,L,Yes,0.0,5,1
14071,USHL,226444/graham-mcphee,F,2016,18.141667,20,5,0,5,0.25,2,2,51,0,0,DY,L,Yes,0.0,0,0
14072,USHL,226450/pierce-crawford,F,2017,20.227778,58,18,19,37,0.637931,1,1,58,1,0,DY+2,L,No,0.0,0,0
14075,USHL,226454/jacob-paganelli,F,2017,20.463889,54,14,20,34,0.62963,1,1,54,1,0,DY+2,R,No,0.0,0,0
14076,USHL,226455/kevin-dineen,F,2015,19.452778,33,1,3,4,0.12121199999999999,1,1,33,1,0,DY+1,L,No,0.0,0,0
14077,USHL,226456/colin-saccoman,D,2016,19.527778,50,4,8,12,0.24,1,1,50,1,0,DY+1,R,No,0.0,0,0
14084,USHL,226459/sean-harrison,F,2017,21.461111,57,7,12,19,0.333333,2,2,108,0,0,DY+3,R,No,0.0,0,0
14085,USHL,226461/larry-jungwirth,F,2015,18.241667,47,3,9,12,0.255319,1,1,47,1,0,DY,R,No,0.0,0,0
14086,USHL,226470/patrick-hannan,F,2014,19.236110999999998,14,0,1,1,0.07142899999999999,1,0,14,1,0,DY+1,R,No,0.0,0,0
14087,USHL,226509/adam-larkin,D,2014,19.630556,59,3,12,15,0.254237,1,1,59,1,0,DY+1,R,No,0.0,0,0
14089,USHL,226537/vincent-de-mey,F,2018,20.802778,60,21,17,38,0.633333,2,2,119,0,0,DY+2,R,No,0.0,0,0
14090,USHL,226543/mitchel-slattery,F,2015,19.402778,47,6,5,11,0.23404299999999997,1,1,47,1,0,DY+1,L,No,0.0,0,0
14092,USHL,226564/grant-frederic,D,2016,21.477778,58,2,12,14,0.241379,2,2,118,0,0,DY+3,R,No,0.0,0,0
14098,USHL,226620/georgi-gorodetsky,F,2016,21.463889,55,8,24,32,0.5818180000000001,2,2,112,0,0,DY+3,L,No,0.0,0,0
14104,USHL,226889/colin-burston,F,2016,19.463889,23,0,1,1,0.043477999999999996,1,1,23,1,0,DY+1,L,No,0.0,0,0
14112,USHL,226943/shane-bednard,F,2015,20.813889,58,16,23,39,0.6724140000000001,1,1,58,1,0,DY+2,R,No,0.0,0,0
14113,USHL,226951/maxim-dzhioshvili,F,2015,19.666667,4,0,1,1,0.25,1,0,4,1,0,DY+1,R,No,0.0,0,0
14115,USHL,226952/nathan-kwiecinski,D,2015,19.619444,43,1,4,5,0.116279,2,2,83,0,0,DY+1,R,No,0.0,0,0
14200,USHL,2279/joakim-nettelbladt,D,2006,19.758333,37,2,9,11,0.297297,1,1,37,1,0,DY+1,L,No,0.0,0,0
14208,USHL,228073/brendon-kearney,F,2015,20.508333,57,18,14,32,0.561404,2,2,100,0,0,DY+2,L,No,0.0,0,0
14282,USHL,2295/linus-klasen,F,2005,19.572222,26,7,9,16,0.6153850000000001,1,1,26,1,0,DY+1,L,No,0.0,0,0
14284,USHL,229559/chad-krys,D,2016,18.430556,18,2,11,13,0.722222,2,0,53,0,0,DY,L,Yes,0.0,0,0
14287,USHL,229589/jack-badini,F,2017,19.655556,59,28,14,42,0.711864,3,3,143,0,1,DY+1,L,Yes,0.0,0,0
14289,USHL,229606/john-mcdermott,F,2018,21.333333,60,7,14,21,0.35,2,1,62,0,0,DY+3,L,No,0.0,0,0
14290,USHL,229608/patrick-harper,F,2016,18.127778,9,1,3,4,0.44444399999999995,1,0,9,1,0,DY,L,Yes,0.0,0,0
14292,USHL,229647/cameron-burke,F,2018,19.686111,62,10,21,31,0.5,2,2,122,0,0,DY+1,L,No,0.0,0,0
14294,USHL,229650/john-deroche,F,2017,19.227778,10,0,1,1,0.1,2,0,49,0,0,DY+1,L,No,0.0,0,0
14299,USHL,229674/logan-drevitch,F,2017,19.419444,57,13,10,23,0.403509,2,2,112,0,0,DY+1,L,No,0.0,0,0
14306,USHL,229715/bobo-carpenter,F,2015,19.080556,60,35,28,63,1.05,2,1,69,0,0,DY+1,R,No,0.0,0,0
14308,USHL,229803/casey-carreau,F,2019,21.519444,27,1,7,8,0.296296,2,1,33,0,0,DY+3,R,No,0.0,0,0
14310,USHL,229839/matthew-steeves,F,2017,19.947222,58,14,8,22,0.37931,2,2,116,0,0,DY+1,R,No,0.0,0,0
14311,USHL,229863/ryan-verrier,D,2018,19.822222,56,4,14,18,0.321429,1,1,56,1,0,DY+1,L,No,0.0,0,0
14328,USHL,23014/taylor-hustead,F,2002,18.616667,13,1,3,4,0.307692,1,0,13,1,0,DY,R,No,0.0,0,0
14331,USHL,230354/tommy-marchin,F,2015,19.952778,56,23,23,46,0.8214290000000001,2,2,108,0,0,DY+1,L,No,0.0,0,0
14333,USHL,23045/tom-may,F,2004,19.391667,56,13,14,27,0.48214300000000004,1,1,56,1,0,DY+1,L,No,0.0,0,0
14340,USHL,230472/linus-weissbach,F,2017,19.405556,49,19,28,47,0.959184,1,1,49,1,0,DY+1,L,Yes,0.0,0,0
14344,USHL,23065/michael-mullen,F,2004,21.163889,26,2,1,3,0.11538499999999999,1,1,26,1,0,DY+3,R,No,0.0,0,0
14345,USHL,23097/mick-lawrence,F,2004,21.641667,58,26,38,64,1.103448,1,1,58,1,0,DY+3,R,No,0.0,0,0
14381,USHL,231093/josh-magnuson,F,2001,21.202778,56,8,9,17,0.303571,2,2,106,0,0,DY+3,-,No,0.0,0,0
14446,USHL,231404/albin-nilsson,F,2019,20.991667,60,9,13,22,0.366667,1,1,60,1,0,DY+2,L,No,0.0,0,0
14517,USHL,231724/austin-poganski,F,2014,18.580556,55,19,12,31,0.5636359999999999,2,1,57,0,0,DY,R,Yes,0.0,0,0
14522,USHL,23185/rasmus-bengtsson,D,2013,20.336111,49,0,24,24,0.489796,2,2,83,0,0,DY+2,L,Yes,0.0,0,0
14594,USHL,232618/mitchell-smith,F,2016,20.047222,60,16,24,40,0.666667,2,2,120,0,0,DY+2,L,No,0.0,0,0
14608,USHL,232638/bryan-sienerth,F,2015,19.625,30,1,5,6,0.2,2,1,35,0,0,DY+1,R,No,0.0,0,0
14611,USHL,232640/robbie-demontis,F,2016,20.577778,34,5,13,18,0.529412,3,3,153,0,1,DY+2,L,No,0.0,0,0
14613,USHL,232645/ethan-spaxman,D,2017,20.8,29,2,10,12,0.413793,2,2,84,0,0,DY+2,L,No,0.0,0,0
14638,USHL,232918/nick-azar,D,2017,20.672222,48,2,3,5,0.10416700000000001,1,1,48,1,0,DY+2,L,No,0.0,0,0
14639,USHL,232927/r.j.-murphy,F,2017,18.952778,13,2,2,4,0.307692,1,0,13,1,0,DY,L,No,0.0,0,0
14640,USHL,232928/charley-michalowski,F,2016,20.255556,8,2,1,3,0.375,1,0,8,1,0,DY+2,R,No,0.0,0,0
14641,USHL,232931/ryan-shea,D,2016,19.594444,28,2,5,7,0.25,1,1,28,1,0,DY+1,L,Yes,0.0,0,0
14644,USHL,232945/joseph-cecconi,D,2015,18.311111,60,3,14,17,0.283333,2,2,88,0,0,DY,R,Yes,0.0,0,0
14646,USHL,232947/michael-bevilacqua,D,2018,21.355556,59,1,6,7,0.118644,2,2,103,0,0,DY+3,R,No,0.0,0,0
14651,USHL,232950/dominic-dockery,D,2017,20.702778,60,3,13,16,0.266667,1,1,60,1,0,DY+2,L,No,0.0,0,0
14652,USHL,232953/kyle-siemers,D,2016,19.927778,15,0,2,2,0.13333299999999998,1,0,15,1,0,DY+1,R,No,0.0,0,0
14653,USHL,232968/nicolas-carbone,F,2015,19.280556,5,1,0,1,0.2,1,0,5,1,0,DY+1,R,No,0.0,0,0
14657,USHL,232971/nick-jenny,D,2016,20.227778,57,2,10,12,0.21052600000000002,1,1,57,1,0,DY+2,R,No,0.0,0,0
14663,USHL,233028/maxim-letunov,F,2015,19.569444,58,25,39,64,1.103448,2,2,118,0,0,DY+1,L,Yes,0.0,0,0
